date,sku_id,category,price,promotion,holiday,demand,day_of_week,month,quarter,day_of_year,week_of_year,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_30
2025-03-24,SKU_31,Home,58.59,0,0,44,0,3,1,83,13,54.0,47.0,52.0,60.0,53.0,51.96666666666667
2025-03-25,SKU_31,Home,88.31,0,0,32,1,3,1,84,13,44.0,52.0,32.0,48.0,52.57142857142857,51.43333333333333
2025-03-26,SKU_31,Home,83.33,0,0,38,2,3,1,85,13,32.0,70.0,32.0,34.0,49.714285714285715,50.9
2025-03-27,SKU_31,Home,78.95,1,0,64,3,3,1,86,13,38.0,32.0,67.0,50.0,45.142857142857146,51.03333333333333
2025-03-28,SKU_31,Home,33.31,1,0,74,4,3,1,87,13,64.0,47.0,82.0,31.0,49.714285714285715,51.5
2025-03-29,SKU_31,Home,38.22,0,0,56,5,3,1,88,13,74.0,69.0,53.0,59.0,53.57142857142857,52.93333333333333
2025-03-30,SKU_31,Home,43.48,0,0,61,6,3,1,89,13,56.0,54.0,40.0,50.0,51.714285714285715,52.833333333333336
2025-03-31,SKU_31,Home,98.16,0,0,34,0,3,1,90,14,61.0,44.0,47.0,78.0,52.714285714285715,53.2
2025-04-01,SKU_31,Home,32.06,0,0,50,1,4,2,91,14,34.0,32.0,52.0,53.0,51.285714285714285,51.733333333333334
2025-04-02,SKU_31,Home,77.79,0,0,24,2,4,2,92,14,50.0,38.0,70.0,39.0,53.857142857142854,51.63333333333333
2025-04-03,SKU_31,Home,31.66,0,0,45,3,4,2,93,14,24.0,64.0,32.0,40.0,51.857142857142854,51.13333333333333
2025-04-04,SKU_31,Home,68.49,0,0,41,4,4,2,94,14,45.0,74.0,47.0,28.0,49.142857142857146,51.3
2025-04-05,SKU_31,Home,32.37,0,0,69,5,4,2,95,14,41.0,56.0,69.0,69.0,44.42857142857143,51.733333333333334
2025-04-06,SKU_31,Home,48.13,0,0,49,6,4,2,96,14,69.0,61.0,54.0,83.0,46.285714285714285,51.733333333333334
2025-04-07,SKU_31,Home,91.98,0,0,32,0,4,2,97,15,49.0,34.0,44.0,47.0,44.57142857142857,50.6
2025-04-08,SKU_31,Home,80.99,0,0,40,1,4,2,98,15,32.0,50.0,32.0,61.0,44.285714285714285,50.1
2025-04-09,SKU_31,Home,79.05,0,0,37,2,4,2,99,15,40.0,24.0,38.0,52.0,42.857142857142854,49.4
2025-04-10,SKU_31,Home,46.53,0,0,42,3,4,2,100,15,37.0,45.0,64.0,32.0,44.714285714285715,48.9
2025-04-11,SKU_31,Home,78.37,0,0,51,4,4,2,101,15,42.0,41.0,74.0,32.0,44.285714285714285,49.233333333333334
2025-04-12,SKU_31,Home,42.86,0,0,60,5,4,2,102,15,51.0,69.0,56.0,67.0,45.714285714285715,49.86666666666667
2025-04-13,SKU_31,Home,99.26,0,0,36,6,4,2,103,15,60.0,49.0,61.0,82.0,44.42857142857143,49.63333333333333
2025-04-14,SKU_31,Home,30.57,0,0,55,0,4,2,104,16,36.0,32.0,34.0,53.0,42.57142857142857,48.1
2025-04-15,SKU_31,Home,54.89,0,0,55,1,4,2,105,16,55.0,40.0,50.0,40.0,45.857142857142854,48.166666666666664
2025-04-16,SKU_31,Home,77.2,0,0,41,2,4,2,106,16,55.0,37.0,24.0,47.0,48.0,48.666666666666664
2025-04-17,SKU_31,Home,84.92,0,0,39,3,4,2,107,16,41.0,42.0,45.0,52.0,48.57142857142857,48.46666666666667
2025-04-18,SKU_31,Home,84.35,0,0,31,4,4,2,108,16,39.0,51.0,41.0,70.0,48.142857142857146,48.03333333333333
2025-04-19,SKU_31,Home,25.77,0,0,73,5,4,2,109,16,31.0,60.0,69.0,32.0,45.285714285714285,46.733333333333334
2025-04-20,SKU_31,Home,23.17,0,0,67,6,4,2,110,16,73.0,36.0,49.0,47.0,47.142857142857146,48.1
2025-04-21,SKU_31,Home,92.67,0,0,33,0,4,2,111,17,67.0,55.0,32.0,69.0,51.57142857142857,48.766666666666666
2025-04-22,SKU_31,Home,40.98,0,0,47,1,4,2,112,17,33.0,55.0,40.0,54.0,48.42857142857143,47.56666666666667
2025-04-23,SKU_31,Home,66.93,0,0,43,2,4,2,113,17,47.0,41.0,37.0,44.0,47.285714285714285,47.333333333333336
2025-04-24,SKU_31,Home,11.28,0,0,61,3,4,2,114,17,43.0,39.0,42.0,32.0,47.57142857142857,47.3
2025-04-25,SKU_31,Home,23.59,0,0,58,4,4,2,115,17,61.0,31.0,51.0,38.0,50.714285714285715,48.266666666666666
2025-04-26,SKU_31,Home,62.65,0,0,62,5,4,2,116,17,58.0,73.0,60.0,64.0,54.57142857142857,48.93333333333333
2025-04-27,SKU_31,Home,91.19,0,0,46,6,4,2,117,17,62.0,67.0,36.0,74.0,53.0,48.86666666666667
2025-04-28,SKU_31,Home,75.0,0,0,46,0,4,2,118,18,46.0,33.0,55.0,56.0,50.0,47.93333333333333
2025-04-29,SKU_31,Home,23.91,0,0,53,1,4,2,119,18,46.0,47.0,55.0,61.0,51.857142857142854,47.6
2025-04-30,SKU_31,Home,47.62,0,0,46,2,4,2,120,18,53.0,43.0,41.0,34.0,52.714285714285715,47.333333333333336
2025-05-01,SKU_31,Home,14.42,0,0,55,3,5,2,121,18,46.0,61.0,39.0,50.0,53.142857142857146,47.733333333333334
2025-05-02,SKU_31,Home,81.02,0,0,46,4,5,2,122,18,55.0,58.0,31.0,24.0,52.285714285714285,47.9
2025-05-03,SKU_31,Home,60.39,0,0,51,5,5,2,123,18,46.0,62.0,73.0,45.0,50.57142857142857,48.63333333333333
2025-05-04,SKU_31,Home,14.56,0,0,75,6,5,2,124,18,51.0,46.0,67.0,41.0,49.0,48.833333333333336
2025-05-05,SKU_31,Home,69.72,0,0,40,0,5,2,125,19,75.0,46.0,33.0,69.0,53.142857142857146,49.96666666666667
2025-05-06,SKU_31,Home,45.51,1,0,75,1,5,2,126,19,40.0,53.0,47.0,49.0,52.285714285714285,49.0
2025-05-07,SKU_31,Home,58.57,1,0,65,2,5,2,127,19,75.0,46.0,43.0,32.0,55.42857142857143,49.86666666666667
2025-05-08,SKU_31,Home,17.87,0,0,59,3,5,2,128,19,65.0,55.0,61.0,40.0,58.142857142857146,50.96666666666667
2025-05-09,SKU_31,Home,45.28,1,0,76,4,5,2,129,19,59.0,46.0,58.0,37.0,58.714285714285715,51.6
2025-05-10,SKU_31,Home,45.74,0,0,53,5,5,2,130,19,76.0,51.0,62.0,42.0,63.0,52.9
2025-05-11,SKU_31,Home,88.5,0,0,42,6,5,2,131,19,53.0,75.0,46.0,51.0,63.285714285714285,53.266666666666666
2025-05-12,SKU_31,Home,79.59,1,0,64,0,5,2,132,20,42.0,40.0,46.0,60.0,58.57142857142857,52.96666666666667
2025-05-13,SKU_31,Home,50.21,0,0,43,1,5,2,133,20,64.0,75.0,53.0,36.0,62.0,53.1
2025-05-14,SKU_31,Home,23.58,0,0,62,2,5,2,134,20,43.0,65.0,46.0,55.0,57.42857142857143,53.333333333333336
2025-05-15,SKU_31,Home,38.0,0,0,64,3,5,2,135,20,62.0,59.0,55.0,55.0,57.0,53.56666666666667
2025-05-16,SKU_31,Home,43.59,0,0,48,4,5,2,136,20,64.0,76.0,46.0,41.0,57.714285714285715,53.86666666666667
2025-05-17,SKU_31,Home,64.73,0,0,47,5,5,2,137,20,48.0,53.0,51.0,39.0,53.714285714285715,54.1
2025-05-18,SKU_31,Home,35.59,1,0,82,6,5,2,138,20,47.0,42.0,75.0,31.0,52.857142857142854,54.36666666666667
2025-05-19,SKU_31,Home,85.11,0,0,34,0,5,2,139,21,82.0,64.0,40.0,73.0,58.57142857142857,56.06666666666667
2025-05-20,SKU_31,Home,92.05,0,0,39,1,5,2,140,21,34.0,43.0,75.0,67.0,54.285714285714285,54.766666666666666
2025-05-21,SKU_31,Home,39.57,0,0,52,2,5,2,141,21,39.0,62.0,65.0,33.0,53.714285714285715,53.833333333333336
2025-05-22,SKU_31,Home,16.61,0,0,53,3,5,2,142,21,52.0,64.0,59.0,47.0,52.285714285714285,54.46666666666667
2025-05-23,SKU_31,Home,34.34,0,0,59,4,5,2,143,21,53.0,48.0,76.0,43.0,50.714285714285715,54.666666666666664
2025-05-24,SKU_31,Home,82.68,0,0,47,5,5,2,144,21,59.0,47.0,53.0,61.0,52.285714285714285,55.2
2025-05-25,SKU_31,Home,28.05,0,0,64,6,5,2,145,21,47.0,82.0,42.0,58.0,52.285714285714285,54.733333333333334
2025-05-26,SKU_31,Home,65.45,0,0,44,0,5,2,146,22,64.0,34.0,64.0,62.0,49.714285714285715,54.93333333333333
2025-05-27,SKU_31,Home,68.79,0,0,40,1,5,2,147,22,44.0,39.0,43.0,46.0,51.142857142857146,54.333333333333336
2025-05-28,SKU_31,Home,32.24,0,0,61,2,5,2,148,22,40.0,52.0,62.0,46.0,51.285714285714285,54.13333333333333
2025-05-29,SKU_31,Home,66.84,0,0,43,3,5,2,149,22,61.0,53.0,64.0,53.0,52.57142857142857,54.63333333333333
2025-05-30,SKU_31,Home,26.8,0,0,52,4,5,2,150,22,43.0,59.0,48.0,46.0,51.142857142857146,54.3
2025-05-31,SKU_31,Home,17.53,1,0,91,5,5,2,151,22,52.0,47.0,47.0,55.0,50.142857142857146,54.5
2025-06-01,SKU_31,Home,97.79,1,0,74,6,6,2,152,22,91.0,64.0,82.0,46.0,56.42857142857143,55.7
2025-06-02,SKU_31,Home,53.15,0,0,46,0,6,2,153,23,74.0,44.0,34.0,51.0,57.857142857142854,56.63333333333333
2025-06-03,SKU_31,Home,24.47,0,0,53,1,6,2,154,23,46.0,40.0,39.0,75.0,58.142857142857146,56.46666666666667
2025-06-04,SKU_31,Home,85.99,0,0,44,2,6,2,155,23,53.0,61.0,52.0,40.0,60.0,55.733333333333334
2025-06-05,SKU_31,Home,55.05,0,0,48,3,6,2,156,23,44.0,43.0,53.0,75.0,57.57142857142857,55.86666666666667
2025-06-06,SKU_31,Home,79.66,0,0,38,4,6,2,157,23,48.0,52.0,59.0,65.0,58.285714285714285,54.96666666666667
2025-06-07,SKU_31,Home,54.14,0,0,59,5,6,2,158,23,38.0,91.0,47.0,59.0,56.285714285714285,54.06666666666667
2025-06-08,SKU_31,Home,93.34,0,0,36,6,6,2,159,23,59.0,74.0,64.0,76.0,51.714285714285715,54.06666666666667
2025-06-09,SKU_31,Home,26.13,0,0,44,0,6,2,160,24,36.0,46.0,44.0,53.0,46.285714285714285,52.733333333333334
2025-06-10,SKU_31,Home,83.58,0,0,34,1,6,2,161,24,44.0,53.0,40.0,42.0,46.0,52.43333333333333
2025-06-11,SKU_31,Home,40.18,0,0,50,2,6,2,162,24,34.0,44.0,61.0,64.0,43.285714285714285,52.166666666666664
2025-06-12,SKU_31,Home,50.3,1,0,74,3,6,2,163,24,50.0,48.0,43.0,43.0,44.142857142857146,51.7
2025-06-13,SKU_31,Home,62.32,0,0,41,4,6,2,164,24,74.0,38.0,52.0,62.0,47.857142857142854,52.733333333333334
2025-06-14,SKU_31,Home,36.97,0,0,69,5,6,2,165,24,41.0,59.0,91.0,64.0,48.285714285714285,52.03333333333333
2025-06-15,SKU_31,Home,33.35,0,0,64,6,6,2,166,24,69.0,36.0,74.0,48.0,49.714285714285715,52.2
2025-06-16,SKU_31,Home,55.54,0,0,43,0,6,2,167,25,64.0,44.0,46.0,47.0,53.714285714285715,52.733333333333334
2025-06-17,SKU_31,Home,65.67,0,0,46,1,6,2,168,25,43.0,34.0,53.0,82.0,53.57142857142857,52.6
2025-06-18,SKU_31,Home,15.09,0,0,59,2,6,2,169,25,46.0,50.0,44.0,34.0,55.285714285714285,51.4
2025-06-19,SKU_31,Home,26.23,0,0,57,3,6,2,170,25,59.0,74.0,48.0,39.0,56.57142857142857,52.233333333333334
2025-06-20,SKU_31,Home,54.08,0,0,45,4,6,2,171,25,57.0,41.0,38.0,52.0,54.142857142857146,52.833333333333336
2025-06-21,SKU_31,Home,81.76,0,0,51,5,6,2,172,25,45.0,69.0,59.0,53.0,54.714285714285715,52.6
2025-06-22,SKU_31,Home,12.58,0,0,67,6,6,2,173,25,51.0,64.0,36.0,59.0,52.142857142857146,52.53333333333333
2025-06-23,SKU_31,Home,95.25,0,0,33,0,6,2,174,26,67.0,43.0,44.0,47.0,52.57142857142857,52.8
2025-06-24,SKU_31,Home,58.76,0,0,47,1,6,2,175,26,33.0,46.0,34.0,64.0,51.142857142857146,52.333333333333336
2025-06-25,SKU_31,Home,28.17,0,0,60,2,6,2,176,26,47.0,59.0,50.0,44.0,51.285714285714285,51.766666666666666
2025-06-26,SKU_31,Home,70.12,0,0,41,3,6,2,177,26,60.0,57.0,74.0,40.0,51.42857142857143,52.3
2025-06-27,SKU_31,Home,61.23,0,0,50,4,6,2,178,26,41.0,45.0,41.0,61.0,49.142857142857146,52.333333333333336
2025-06-28,SKU_31,Home,16.78,1,0,89,5,6,2,179,26,50.0,51.0,69.0,43.0,49.857142857142854,51.96666666666667
2025-06-29,SKU_31,Home,51.25,0,0,62,6,6,2,180,26,89.0,67.0,64.0,52.0,55.285714285714285,53.5
2025-06-30,SKU_31,Home,68.78,0,0,29,0,6,2,181,27,62.0,33.0,43.0,91.0,54.57142857142857,53.833333333333336
2025-07-01,SKU_31,Home,34.47,0,0,53,1,7,3,182,27,29.0,47.0,46.0,74.0,54.0,51.766666666666666
2025-07-02,SKU_31,Home,16.17,0,0,58,2,7,3,183,27,53.0,60.0,59.0,46.0,54.857142857142854,51.06666666666667
2025-07-03,SKU_31,Home,90.49,0,0,48,3,7,3,184,27,58.0,41.0,57.0,53.0,54.57142857142857,51.46666666666667
2025-07-04,SKU_31,Home,30.47,1,0,86,4,7,3,185,27,48.0,50.0,45.0,44.0,55.57142857142857,51.3
2025-07-05,SKU_31,Home,36.54,0,0,61,5,7,3,186,27,86.0,89.0,51.0,48.0,60.714285714285715,52.7
2025-07-06,SKU_31,Home,99.09,0,0,50,6,7,3,187,27,61.0,62.0,67.0,38.0,56.714285714285715,53.13333333333333
2025-07-07,SKU_31,Home,32.78,0,0,55,0,7,3,188,28,50.0,29.0,33.0,59.0,55.0,53.53333333333333
2025-07-08,SKU_31,Home,16.27,0,0,53,1,7,3,189,28,55.0,53.0,47.0,36.0,58.714285714285715,53.4
2025-07-09,SKU_31,Home,13.44,0,0,55,2,7,3,190,28,53.0,58.0,60.0,44.0,58.714285714285715,53.96666666666667
2025-07-10,SKU_31,Home,96.52,0,0,36,3,7,3,191,28,55.0,48.0,41.0,34.0,58.285714285714285,54.333333333333336
2025-07-11,SKU_31,Home,66.37,1,0,68,4,7,3,192,28,36.0,86.0,50.0,50.0,56.57142857142857,54.4
2025-07-12,SKU_31,Home,79.72,0,0,58,5,7,3,193,28,68.0,61.0,89.0,74.0,54.0,55.0
2025-07-13,SKU_31,Home,35.67,0,0,64,6,7,3,194,28,58.0,50.0,62.0,41.0,53.57142857142857,54.46666666666667
2025-07-14,SKU_31,Home,28.45,0,0,59,0,7,3,195,29,64.0,55.0,29.0,69.0,55.57142857142857,55.233333333333334
2025-07-15,SKU_31,Home,20.09,0,0,54,1,7,3,196,29,59.0,53.0,53.0,64.0,56.142857142857146,54.9
2025-07-16,SKU_31,Home,24.4,0,0,60,2,7,3,197,29,54.0,55.0,58.0,43.0,56.285714285714285,54.56666666666667
2025-07-17,SKU_31,Home,49.07,0,0,46,3,7,3,198,29,60.0,36.0,48.0,46.0,57.0,55.13333333333333
2025-07-18,SKU_31,Home,18.02,0,0,57,4,7,3,199,29,46.0,68.0,86.0,59.0,58.42857142857143,55.13333333333333
2025-07-19,SKU_31,Home,63.29,0,0,54,5,7,3,200,29,57.0,58.0,61.0,57.0,56.857142857142854,55.06666666666667
2025-07-20,SKU_31,Home,40.65,0,0,67,6,7,3,201,29,54.0,64.0,50.0,45.0,56.285714285714285,54.96666666666667
2025-07-21,SKU_31,Home,55.88,0,0,47,0,7,3,202,30,67.0,59.0,55.0,51.0,56.714285714285715,55.7
2025-07-22,SKU_31,Home,51.98,0,0,49,1,7,3,203,30,47.0,54.0,53.0,67.0,55.0,55.56666666666667
2025-07-23,SKU_31,Home,92.14,0,0,41,2,7,3,204,30,49.0,60.0,55.0,33.0,54.285714285714285,54.96666666666667
2025-07-24,SKU_31,Home,42.28,0,0,55,3,7,3,205,30,41.0,46.0,36.0,47.0,51.57142857142857,55.233333333333334
2025-07-25,SKU_31,Home,31.12,0,0,49,4,7,3,206,30,55.0,57.0,68.0,60.0,52.857142857142854,55.5
2025-07-26,SKU_31,Home,72.76,1,0,77,5,7,3,207,30,49.0,54.0,58.0,41.0,51.714285714285715,55.13333333333333
2025-07-27,SKU_31,Home,93.11,0,0,46,6,7,3,208,30,77.0,67.0,64.0,50.0,55.0,56.333333333333336
2025-07-28,SKU_31,Home,92.46,0,0,36,0,7,3,209,31,46.0,47.0,59.0,89.0,52.0,56.2
2025-07-29,SKU_31,Home,14.29,0,0,65,1,7,3,210,31,36.0,49.0,54.0,62.0,50.42857142857143,54.43333333333333
2025-07-30,SKU_31,Home,21.08,0,0,62,2,7,3,211,31,65.0,41.0,60.0,29.0,52.714285714285715,54.53333333333333
2025-07-31,SKU_31,Home,77.67,0,0,38,3,7,3,212,31,62.0,55.0,46.0,53.0,55.714285714285715,55.63333333333333
2025-08-01,SKU_31,Home,25.4,1,0,84,4,8,3,213,31,38.0,49.0,57.0,58.0,53.285714285714285,55.13333333333333
2025-08-02,SKU_31,Home,80.14,1,0,67,5,8,3,214,31,84.0,77.0,54.0,48.0,58.285714285714285,56.0
2025-08-03,SKU_31,Home,71.13,0,0,43,6,8,3,215,31,67.0,46.0,67.0,86.0,56.857142857142854,56.63333333333333
2025-08-04,SKU_31,Home,87.07,1,0,56,0,8,3,216,32,43.0,36.0,47.0,61.0,56.42857142857143,55.2
2025-08-05,SKU_31,Home,74.77,0,0,32,1,8,3,217,32,56.0,65.0,49.0,50.0,59.285714285714285,55.03333333333333
2025-08-06,SKU_31,Home,15.3,0,0,63,2,8,3,218,32,32.0,62.0,41.0,55.0,54.57142857142857,54.43333333333333
2025-08-07,SKU_31,Home,44.6,0,0,50,3,8,3,219,32,63.0,38.0,55.0,53.0,54.714285714285715,54.7
2025-08-08,SKU_31,Home,41.5,0,0,47,4,8,3,220,32,50.0,84.0,49.0,55.0,56.42857142857143,54.6
2025-08-09,SKU_31,Home,81.49,0,0,55,5,8,3,221,32,47.0,67.0,77.0,36.0,51.142857142857146,54.333333333333336
2025-08-10,SKU_31,Home,84.33,0,0,52,6,8,3,222,32,55.0,43.0,46.0,68.0,49.42857142857143,54.96666666666667
2025-08-11,SKU_31,Home,34.97,1,0,78,0,8,3,223,33,52.0,56.0,36.0,58.0,50.714285714285715,54.43333333333333
2025-08-12,SKU_31,Home,24.07,0,0,58,1,8,3,224,33,78.0,32.0,65.0,64.0,53.857142857142854,55.1
2025-08-13,SKU_31,Home,47.29,0,0,57,2,8,3,225,33,58.0,63.0,62.0,59.0,57.57142857142857,54.9
2025-08-14,SKU_31,Home,19.01,0,0,68,3,8,3,226,33,57.0,50.0,38.0,54.0,56.714285714285715,54.833333333333336
2025-08-15,SKU_31,Home,38.35,0,0,51,4,8,3,227,33,68.0,47.0,84.0,60.0,59.285714285714285,55.3
2025-08-16,SKU_31,Home,13.57,0,0,67,5,8,3,228,33,51.0,55.0,67.0,46.0,59.857142857142854,55.0
2025-08-17,SKU_31,Home,71.27,0,0,54,6,8,3,229,33,67.0,52.0,43.0,57.0,61.57142857142857,55.7
2025-08-18,SKU_31,Home,16.15,0,0,55,0,8,3,230,34,54.0,78.0,56.0,54.0,61.857142857142854,55.6
2025-08-19,SKU_31,Home,28.88,0,0,44,1,8,3,231,34,55.0,58.0,32.0,67.0,58.57142857142857,55.63333333333333
2025-08-20,SKU_31,Home,43.83,0,0,44,2,8,3,232,34,44.0,57.0,63.0,47.0,56.57142857142857,54.86666666666667
2025-08-21,SKU_31,Home,89.61,0,0,31,3,8,3,233,34,44.0,68.0,50.0,49.0,54.714285714285715,54.766666666666666
2025-08-22,SKU_31,Home,72.8,0,0,48,4,8,3,234,34,31.0,51.0,47.0,41.0,49.42857142857143,54.166666666666664
2025-08-23,SKU_31,Home,83.74,1,0,69,5,8,3,235,34,48.0,67.0,55.0,55.0,49.0,54.4
2025-08-24,SKU_31,Home,46.2,0,0,58,6,8,3,236,34,69.0,54.0,52.0,49.0,49.285714285714285,54.86666666666667
2025-08-25,SKU_31,Home,13.83,0,0,58,0,8,3,237,35,58.0,55.0,78.0,77.0,49.857142857142854,55.166666666666664
2025-08-26,SKU_31,Home,69.43,0,0,47,1,8,3,238,35,58.0,44.0,58.0,46.0,50.285714285714285,54.53333333333333
2025-08-27,SKU_31,Home,58.02,0,0,40,2,8,3,239,35,47.0,44.0,57.0,36.0,50.714285714285715,54.56666666666667
2025-08-28,SKU_31,Home,82.91,0,0,41,3,8,3,240,35,40.0,31.0,68.0,65.0,50.142857142857146,54.7
2025-08-29,SKU_31,Home,65.92,0,0,41,4,8,3,241,35,41.0,48.0,51.0,62.0,51.57142857142857,53.9
2025-08-30,SKU_31,Home,77.9,0,0,43,5,8,3,242,35,41.0,69.0,67.0,38.0,50.57142857142857,53.2
2025-08-31,SKU_31,Home,10.26,0,0,61,6,8,3,243,35,43.0,58.0,54.0,84.0,46.857142857142854,53.36666666666667
2025-09-01,SKU_31,Home,75.07,0,0,44,0,9,3,244,36,61.0,58.0,55.0,67.0,47.285714285714285,52.6
2025-09-02,SKU_31,Home,35.26,1,0,86,1,9,3,245,36,44.0,47.0,44.0,43.0,45.285714285714285,51.833333333333336
2025-09-03,SKU_31,Home,44.47,0,0,54,2,9,3,246,36,86.0,40.0,44.0,56.0,50.857142857142854,53.266666666666666
2025-09-04,SKU_31,Home,75.21,0,0,48,3,9,3,247,36,54.0,41.0,31.0,32.0,52.857142857142854,53.2
2025-09-05,SKU_31,Home,56.71,1,0,67,4,9,3,248,36,48.0,41.0,48.0,63.0,53.857142857142854,53.733333333333334
2025-09-06,SKU_31,Home,67.71,0,0,49,5,9,3,249,36,67.0,43.0,69.0,50.0,57.57142857142857,53.86666666666667
2025-09-07,SKU_31,Home,70.47,0,0,55,6,9,3,250,36,49.0,61.0,58.0,47.0,58.42857142857143,53.833333333333336
2025-09-08,SKU_31,Home,25.64,1,0,79,0,9,3,251,37,55.0,44.0,58.0,55.0,57.57142857142857,54.1
2025-09-09,SKU_31,Home,92.28,0,0,49,1,9,3,252,37,79.0,86.0,47.0,52.0,62.57142857142857,54.9
2025-09-10,SKU_31,Home,24.7,1,0,87,2,9,3,253,37,49.0,54.0,40.0,78.0,57.285714285714285,54.8
2025-09-11,SKU_31,Home,16.58,1,0,89,3,9,3,254,37,87.0,48.0,41.0,58.0,62.0,55.1
2025-09-12,SKU_31,Home,32.17,1,0,81,4,9,3,255,37,89.0,67.0,41.0,57.0,67.85714285714286,56.13333333333333
2025-09-13,SKU_31,Home,36.44,0,0,65,5,9,3,256,37,81.0,49.0,43.0,68.0,69.85714285714286,56.93333333333333
2025-09-14,SKU_31,Home,33.56,0,0,70,6,9,3,257,37,65.0,55.0,61.0,51.0,72.14285714285714,56.833333333333336
2025-09-15,SKU_31,Home,37.12,0,0,51,0,9,3,258,38,70.0,79.0,44.0,67.0,74.28571428571429,57.46666666666667
2025-09-16,SKU_31,Home,87.19,0,0,32,1,9,3,259,38,51.0,49.0,86.0,54.0,70.28571428571429,56.93333333333333
2025-09-17,SKU_31,Home,62.7,0,0,48,2,9,3,260,38,32.0,87.0,54.0,55.0,67.85714285714286,56.2
2025-09-18,SKU_31,Home,80.27,0,0,43,3,9,3,261,38,48.0,89.0,48.0,44.0,62.285714285714285,55.96666666666667
2025-09-19,SKU_31,Home,77.11,0,0,39,4,9,3,262,38,43.0,81.0,67.0,44.0,55.714285714285715,55.93333333333333
2025-09-20,SKU_31,Home,85.5,0,0,52,5,9,3,263,38,39.0,65.0,49.0,31.0,49.714285714285715,55.766666666666666
2025-09-21,SKU_31,Home,35.33,0,0,64,6,9,3,264,38,52.0,70.0,55.0,48.0,47.857142857142854,56.46666666666667
2025-09-22,SKU_31,Home,86.37,0,0,37,0,9,3,265,39,64.0,51.0,79.0,69.0,47.0,57.0
2025-09-23,SKU_31,Home,35.61,0,0,62,1,9,3,266,39,37.0,32.0,49.0,58.0,45.0,55.93333333333333
2025-09-24,SKU_31,Home,41.04,0,0,52,2,9,3,267,39,62.0,48.0,87.0,58.0,49.285714285714285,56.06666666666667
2025-09-25,SKU_31,Home,15.31,0,0,60,3,9,3,268,39,52.0,43.0,89.0,47.0,49.857142857142854,55.86666666666667
2025-09-26,SKU_31,Home,63.37,0,0,56,4,9,3,269,39,60.0,39.0,81.0,40.0,52.285714285714285,56.3
2025-09-27,SKU_31,Home,36.21,0,0,72,5,9,3,270,39,56.0,52.0,65.0,41.0,54.714285714285715,56.833333333333336
2025-09-28,SKU_31,Home,53.11,0,0,52,6,9,3,271,39,72.0,64.0,70.0,41.0,57.57142857142857,57.86666666666667
2025-09-29,SKU_31,Home,39.29,0,0,57,0,9,3,272,40,52.0,37.0,51.0,43.0,55.857142857142854,58.233333333333334
2025-09-30,SKU_31,Home,98.07,0,0,37,1,9,3,273,40,57.0,62.0,32.0,61.0,58.714285714285715,58.7
2025-10-01,SKU_31,Home,94.56,0,0,32,2,10,4,274,40,37.0,52.0,48.0,44.0,55.142857142857146,57.9
2025-10-02,SKU_31,Home,27.3,0,0,45,3,10,4,275,40,32.0,60.0,43.0,86.0,52.285714285714285,57.5
2025-10-03,SKU_31,Home,18.5,0,0,59,4,10,4,276,40,45.0,56.0,39.0,54.0,50.142857142857146,56.13333333333333
2025-10-04,SKU_31,Home,35.34,0,0,63,5,10,4,277,40,59.0,72.0,52.0,48.0,50.57142857142857,56.3
2025-10-05,SKU_31,Home,92.54,0,0,42,6,10,4,278,40,63.0,52.0,64.0,67.0,49.285714285714285,56.8
2025-10-06,SKU_31,Home,53.13,0,0,51,0,10,4,279,41,42.0,57.0,37.0,49.0,47.857142857142854,55.96666666666667
2025-10-07,SKU_31,Home,98.66,0,0,34,1,10,4,280,41,51.0,37.0,62.0,55.0,47.0,56.03333333333333
2025-10-08,SKU_31,Home,52.39,0,0,47,2,10,4,281,41,34.0,32.0,52.0,79.0,46.57142857142857,55.333333333333336
2025-10-09,SKU_31,Home,83.76,0,0,42,3,10,4,282,41,47.0,45.0,60.0,49.0,48.714285714285715,54.266666666666666
2025-10-10,SKU_31,Home,29.53,0,0,55,4,10,4,283,41,42.0,59.0,56.0,87.0,48.285714285714285,54.03333333333333
2025-10-11,SKU_31,Home,83.63,0,0,58,5,10,4,284,41,55.0,63.0,72.0,89.0,47.714285714285715,52.96666666666667
2025-10-12,SKU_31,Home,52.17,0,0,70,6,10,4,285,41,58.0,42.0,52.0,81.0,47.0,51.93333333333333
2025-10-13,SKU_31,Home,52.87,0,0,55,0,10,4,286,42,70.0,51.0,57.0,65.0,51.0,51.56666666666667
2025-10-14,SKU_31,Home,82.22,0,0,39,1,10,4,287,42,55.0,34.0,37.0,70.0,51.57142857142857,51.233333333333334
2025-10-15,SKU_31,Home,29.07,0,0,61,2,10,4,288,42,39.0,47.0,32.0,51.0,52.285714285714285,50.2
2025-10-16,SKU_31,Home,43.89,0,0,48,3,10,4,289,42,61.0,42.0,45.0,32.0,54.285714285714285,50.53333333333333
2025-10-17,SKU_31,Home,73.56,0,0,42,4,10,4,290,42,48.0,55.0,59.0,48.0,55.142857142857146,51.06666666666667
2025-10-18,SKU_31,Home,16.52,0,0,85,5,10,4,291,42,42.0,58.0,63.0,43.0,53.285714285714285,50.86666666666667
2025-10-19,SKU_31,Home,98.13,0,0,48,6,10,4,292,42,85.0,70.0,42.0,39.0,57.142857142857146,52.266666666666666
