date,sku_id,category,price,promotion,holiday,demand
2025-02-23,SKU_19,Sports,17.72,1,0,107
2025-02-24,SKU_19,Sports,55.81,0,0,62
2025-02-25,SKU_19,Sports,13.65,0,0,79
2025-02-26,SKU_19,Sports,12.49,0,0,80
2025-02-27,SKU_19,Sports,98.4,0,0,50
2025-02-28,SKU_19,Sports,57.38,0,0,72
2025-03-01,SKU_19,Sports,99.86,0,0,69
2025-03-02,SKU_19,Sports,91.46,0,0,60
2025-03-03,SKU_19,Sports,61.29,0,0,68
2025-03-04,SKU_19,Sports,84.79,0,0,52
2025-03-05,SKU_19,Sports,31.36,0,0,77
2025-03-06,SKU_19,Sports,17.11,0,0,83
2025-03-07,SKU_19,Sports,63.67,0,0,69
2025-03-08,SKU_19,Sports,53.02,0,0,81
2025-03-09,SKU_19,Sports,48.22,0,0,76
2025-03-10,SKU_19,Sports,69.9,0,0,61
2025-03-11,SKU_19,Sports,66.49,0,0,60
2025-03-12,SKU_19,Sports,68.58,0,0,55
2025-03-13,SKU_19,Sports,43.33,0,0,73
2025-03-14,SKU_19,Sports,71.45,0,0,54
2025-03-15,SKU_19,Sports,51.46,0,0,79
2025-03-16,SKU_19,Sports,29.17,0,0,73
2025-03-17,SKU_19,Sports,54.53,0,0,68
2025-03-18,SKU_19,Sports,19.16,1,0,105
2025-03-19,SKU_19,Sports,22.21,0,0,77
2025-03-20,SKU_19,Sports,96.52,0,0,60
2025-03-21,SKU_19,Sports,13.58,0,0,85
2025-03-22,SKU_19,Sports,16.98,0,0,92
2025-03-23,SKU_19,Sports,99.6,0,0,60
2025-03-24,SKU_19,Sports,45.73,0,0,66
2025-03-25,SKU_19,Sports,48.49,0,0,71
2025-03-26,SKU_19,Sports,98.22,0,0,58
2025-03-27,SKU_19,Sports,24.21,0,0,74
2025-03-28,SKU_19,Sports,34.98,0,0,67
2025-03-29,SKU_19,Sports,28.03,0,0,77
2025-03-30,SKU_19,Sports,48.55,0,0,82
2025-03-31,SKU_19,Sports,12.73,0,0,78
2025-04-01,SKU_19,Sports,74.93,0,0,63
2025-04-02,SKU_19,Sports,27.48,0,0,75
2025-04-03,SKU_19,Sports,56.87,0,0,60
2025-04-04,SKU_19,Sports,87.85,0,0,58
2025-04-05,SKU_19,Sports,69.78,0,0,70
2025-04-06,SKU_19,Sports,13.43,0,0,89
2025-04-07,SKU_19,Sports,92.19,0,0,58
2025-04-08,SKU_19,Sports,68.08,0,0,56
2025-04-09,SKU_19,Sports,53.75,0,0,70
2025-04-10,SKU_19,Sports,14.81,0,0,77
2025-04-11,SKU_19,Sports,39.75,0,0,73
2025-04-12,SKU_19,Sports,31.56,0,0,84
2025-04-13,SKU_19,Sports,82.68,0,0,72
2025-04-14,SKU_19,Sports,52.39,1,0,92
2025-04-15,SKU_19,Sports,56.54,0,0,73
2025-04-16,SKU_19,Sports,62.96,0,0,68
2025-04-17,SKU_19,Sports,86.88,0,0,61
2025-04-18,SKU_19,Sports,13.11,0,0,81
2025-04-19,SKU_19,Sports,44.81,0,0,73
2025-04-20,SKU_19,Sports,75.46,0,0,70
2025-04-21,SKU_19,Sports,91.33,0,0,55
2025-04-22,SKU_19,Sports,88.83,0,0,50
2025-04-23,SKU_19,Sports,46.0,1,0,88
2025-04-24,SKU_19,Sports,71.42,0,0,56
2025-04-25,SKU_19,Sports,20.58,0,0,86
2025-04-26,SKU_19,Sports,44.38,0,0,78
2025-04-27,SKU_19,Sports,92.17,0,0,65
2025-04-28,SKU_19,Sports,23.15,0,0,73
2025-04-29,SKU_19,Sports,75.03,0,0,53
2025-04-30,SKU_19,Sports,98.98,0,0,48
2025-05-01,SKU_19,Sports,86.17,0,0,63
2025-05-02,SKU_19,Sports,71.47,1,0,92
2025-05-03,SKU_19,Sports,29.44,0,0,83
2025-05-04,SKU_19,Sports,81.98,0,0,72
2025-05-05,SKU_19,Sports,26.57,0,0,76
2025-05-06,SKU_19,Sports,50.37,0,0,64
2025-05-07,SKU_19,Sports,82.88,0,0,65
2025-05-08,SKU_19,Sports,67.84,0,0,56
2025-05-09,SKU_19,Sports,98.01,0,0,53
2025-05-10,SKU_19,Sports,64.08,0,0,69
2025-05-11,SKU_19,Sports,37.6,0,0,78
2025-05-12,SKU_19,Sports,30.0,0,0,71
2025-05-13,SKU_19,Sports,53.65,0,0,68
2025-05-14,SKU_19,Sports,73.34,0,0,65
2025-05-15,SKU_19,Sports,39.76,0,0,62
2025-05-16,SKU_19,Sports,45.96,0,0,72
2025-05-17,SKU_19,Sports,51.28,0,0,69
2025-05-18,SKU_19,Sports,38.64,0,0,75
2025-05-19,SKU_19,Sports,15.72,0,0,76
2025-05-20,SKU_19,Sports,50.49,0,0,70
2025-05-21,SKU_19,Sports,84.35,0,0,61
2025-05-22,SKU_19,Sports,21.16,0,0,71
2025-05-23,SKU_19,Sports,24.8,1,0,98
2025-05-24,SKU_19,Sports,92.76,0,0,63
2025-05-25,SKU_19,Sports,58.77,0,0,67
2025-05-26,SKU_19,Sports,60.3,0,0,60
2025-05-27,SKU_19,Sports,86.55,0,0,59
2025-05-28,SKU_19,Sports,66.63,0,0,69
2025-05-29,SKU_19,Sports,78.2,0,0,63
2025-05-30,SKU_19,Sports,23.65,0,0,76
2025-05-31,SKU_19,Sports,15.2,0,0,89
2025-06-01,SKU_19,Sports,97.17,0,0,72
2025-06-02,SKU_19,Sports,95.75,1,0,83
2025-06-03,SKU_19,Sports,61.38,1,0,85
2025-06-04,SKU_19,Sports,83.6,0,0,60
2025-06-05,SKU_19,Sports,27.16,0,0,78
2025-06-06,SKU_19,Sports,53.45,0,0,63
2025-06-07,SKU_19,Sports,42.66,0,0,82
2025-06-08,SKU_19,Sports,65.74,0,0,81
2025-06-09,SKU_19,Sports,26.85,0,0,70
2025-06-10,SKU_19,Sports,80.84,1,0,88
2025-06-11,SKU_19,Sports,47.95,0,0,70
2025-06-12,SKU_19,Sports,51.06,0,0,80
2025-06-13,SKU_19,Sports,12.92,0,0,80
2025-06-14,SKU_19,Sports,27.02,0,0,89
2025-06-15,SKU_19,Sports,14.12,0,0,95
2025-06-16,SKU_19,Sports,72.25,0,0,63
2025-06-17,SKU_19,Sports,92.46,0,0,57
2025-06-18,SKU_19,Sports,96.78,0,0,46
2025-06-19,SKU_19,Sports,31.9,1,0,100
2025-06-20,SKU_19,Sports,25.58,0,0,71
2025-06-21,SKU_19,Sports,26.63,1,0,119
2025-06-22,SKU_19,Sports,67.58,0,0,69
2025-06-23,SKU_19,Sports,83.56,0,0,47
2025-06-24,SKU_19,Sports,73.43,0,0,53
2025-06-25,SKU_19,Sports,84.7,0,0,59
2025-06-26,SKU_19,Sports,20.97,0,0,80
2025-06-27,SKU_19,Sports,49.27,0,0,68
2025-06-28,SKU_19,Sports,51.14,0,0,78
2025-06-29,SKU_19,Sports,63.74,0,0,79
2025-06-30,SKU_19,Sports,78.88,0,0,59
2025-07-01,SKU_19,Sports,54.17,0,0,71
2025-07-02,SKU_19,Sports,98.2,1,0,70
2025-07-03,SKU_19,Sports,12.85,0,0,80
2025-07-04,SKU_19,Sports,45.74,0,0,63
2025-07-05,SKU_19,Sports,77.41,0,0,66
2025-07-06,SKU_19,Sports,73.59,0,0,77
2025-07-07,SKU_19,Sports,24.18,0,0,74
2025-07-08,SKU_19,Sports,92.34,0,0,57
2025-07-09,SKU_19,Sports,40.85,0,0,71
2025-07-10,SKU_19,Sports,61.12,1,0,91
2025-07-11,SKU_19,Sports,61.53,0,0,63
2025-07-12,SKU_19,Sports,23.73,1,0,109
2025-07-13,SKU_19,Sports,72.42,0,0,82
2025-07-14,SKU_19,Sports,87.08,0,0,58
2025-07-15,SKU_19,Sports,57.66,0,0,71
2025-07-16,SKU_19,Sports,34.96,0,0,83
2025-07-17,SKU_19,Sports,95.9,0,0,58
2025-07-18,SKU_19,Sports,43.51,0,0,76
2025-07-19,SKU_19,Sports,38.11,0,0,91
2025-07-20,SKU_19,Sports,85.59,0,0,66
2025-07-21,SKU_19,Sports,28.47,0,0,79
2025-07-22,SKU_19,Sports,31.37,0,0,74
2025-07-23,SKU_19,Sports,60.38,0,0,58
2025-07-24,SKU_19,Sports,83.32,0,0,58
2025-07-25,SKU_19,Sports,31.56,0,0,77
2025-07-26,SKU_19,Sports,41.03,0,0,83
2025-07-27,SKU_19,Sports,79.05,0,0,81
2025-07-28,SKU_19,Sports,30.54,0,0,70
2025-07-29,SKU_19,Sports,97.92,0,0,57
2025-07-30,SKU_19,Sports,24.4,0,0,63
2025-07-31,SKU_19,Sports,96.8,1,0,83
2025-08-01,SKU_19,Sports,91.79,0,0,53
2025-08-02,SKU_19,Sports,35.81,0,0,78
2025-08-03,SKU_19,Sports,39.69,0,0,80
2025-08-04,SKU_19,Sports,58.05,0,0,71
2025-08-05,SKU_19,Sports,23.78,0,0,83
2025-08-06,SKU_19,Sports,96.72,0,0,58
2025-08-07,SKU_19,Sports,41.12,0,0,62
2025-08-08,SKU_19,Sports,25.85,0,0,75
2025-08-09,SKU_19,Sports,91.73,0,0,67
2025-08-10,SKU_19,Sports,16.43,0,0,81
2025-08-11,SKU_19,Sports,23.44,0,0,71
2025-08-12,SKU_19,Sports,30.95,0,0,75
2025-08-13,SKU_19,Sports,67.96,0,0,70
2025-08-14,SKU_19,Sports,34.29,0,0,75
2025-08-15,SKU_19,Sports,96.14,0,0,64
2025-08-16,SKU_19,Sports,56.37,1,0,109
2025-08-17,SKU_19,Sports,24.37,1,0,104
2025-08-18,SKU_19,Sports,25.35,0,0,77
2025-08-19,SKU_19,Sports,28.97,0,0,71
2025-08-20,SKU_19,Sports,29.86,0,0,73
2025-08-21,SKU_19,Sports,11.45,0,0,82
2025-08-22,SKU_19,Sports,22.74,0,0,79
2025-08-23,SKU_19,Sports,64.5,0,0,70
2025-08-24,SKU_19,Sports,79.7,0,0,64
2025-08-25,SKU_19,Sports,53.28,0,0,69
2025-08-26,SKU_19,Sports,10.73,0,0,82
2025-08-27,SKU_19,Sports,59.73,0,0,63
2025-08-28,SKU_19,Sports,79.6,0,0,63
2025-08-29,SKU_19,Sports,40.7,0,0,68
2025-08-30,SKU_19,Sports,25.91,1,0,109
2025-08-31,SKU_19,Sports,27.34,0,0,88
2025-09-01,SKU_19,Sports,60.69,0,0,67
2025-09-02,SKU_19,Sports,16.2,1,0,103
2025-09-03,SKU_19,Sports,21.48,0,0,83
2025-09-04,SKU_19,Sports,38.5,0,0,72
2025-09-05,SKU_19,Sports,22.41,0,0,71
2025-09-06,SKU_19,Sports,92.92,0,0,67
2025-09-07,SKU_19,Sports,85.22,0,0,69
2025-09-08,SKU_19,Sports,39.72,0,0,70
2025-09-09,SKU_19,Sports,72.65,0,0,60
2025-09-10,SKU_19,Sports,12.65,0,0,85
2025-09-11,SKU_19,Sports,49.2,0,0,65
2025-09-12,SKU_19,Sports,64.62,0,0,65
2025-09-13,SKU_19,Sports,55.95,0,0,75
2025-09-14,SKU_19,Sports,28.0,0,0,85
2025-09-15,SKU_19,Sports,12.26,1,0,113
2025-09-16,SKU_19,Sports,72.07,0,0,67
2025-09-17,SKU_19,Sports,47.38,1,0,104
2025-09-18,SKU_19,Sports,91.94,0,0,46
2025-09-19,SKU_19,Sports,65.77,0,0,68
2025-09-20,SKU_19,Sports,36.81,0,0,80
2025-09-21,SKU_19,Sports,26.47,1,0,111
2025-09-22,SKU_19,Sports,68.23,0,0,69
2025-09-23,SKU_19,Sports,88.6,0,0,63
2025-09-24,SKU_19,Sports,49.47,0,0,67
2025-09-25,SKU_19,Sports,58.49,0,0,71
2025-09-26,SKU_19,Sports,28.15,1,0,102
2025-09-27,SKU_19,Sports,47.99,0,0,82
2025-09-28,SKU_19,Sports,49.95,1,0,112
2025-09-29,SKU_19,Sports,36.23,0,0,74
2025-09-30,SKU_19,Sports,21.57,0,0,80
2025-10-01,SKU_19,Sports,30.62,0,0,81
2025-10-02,SKU_19,Sports,82.45,0,0,48
2025-10-03,SKU_19,Sports,77.88,0,0,60
2025-10-04,SKU_19,Sports,28.6,0,0,88
2025-10-05,SKU_19,Sports,79.52,0,0,72
2025-10-06,SKU_19,Sports,99.24,0,0,52
2025-10-07,SKU_19,Sports,18.46,1,0,98
2025-10-08,SKU_19,Sports,55.61,0,0,60
2025-10-09,SKU_19,Sports,34.31,1,0,105
2025-10-10,SKU_19,Sports,54.63,0,0,64
2025-10-11,SKU_19,Sports,60.52,1,0,99
2025-10-12,SKU_19,Sports,80.46,0,0,72
2025-10-13,SKU_19,Sports,76.64,0,0,60
2025-10-14,SKU_19,Sports,84.92,0,0,55
2025-10-15,SKU_19,Sports,23.41,0,0,86
2025-10-16,SKU_19,Sports,20.67,1,0,96
2025-10-17,SKU_19,Sports,62.73,1,0,90
2025-10-18,SKU_19,Sports,70.08,0,0,65
2025-10-19,SKU_19,Sports,30.54,0,0,84
2025-10-20,SKU_19,Sports,77.84,0,0,63
2025-10-21,SKU_19,Sports,79.61,0,0,63
2025-10-22,SKU_19,Sports,52.22,0,0,69
2025-10-23,SKU_19,Sports,57.33,0,0,68
2025-10-24,SKU_19,Sports,59.1,0,0,71
2025-10-25,SKU_19,Sports,98.18,1,0,89
2025-10-26,SKU_19,Sports,98.73,0,0,71
2025-10-27,SKU_19,Sports,71.43,0,0,66
2025-10-28,SKU_19,Sports,58.6,1,0,93
2025-10-29,SKU_19,Sports,79.28,0,0,55
2025-10-30,SKU_19,Sports,29.56,0,0,80
2025-10-31,SKU_19,Sports,38.12,0,0,71
2025-11-01,SKU_19,Sports,88.59,0,0,88
2025-11-02,SKU_19,Sports,37.25,0,0,109
2025-11-03,SKU_19,Sports,39.23,0,0,102
2025-11-04,SKU_19,Sports,32.85,0,0,96
2025-11-05,SKU_19,Sports,68.88,0,0,86
2025-11-06,SKU_19,Sports,50.16,0,0,97
2025-11-07,SKU_19,Sports,17.95,0,0,103
2025-11-08,SKU_19,Sports,79.7,0,0,92
2025-11-09,SKU_19,Sports,90.74,0,0,91
2025-11-10,SKU_19,Sports,19.08,0,0,106
2025-11-11,SKU_19,Sports,93.23,0,0,71
2025-11-12,SKU_19,Sports,51.89,0,0,91
2025-11-13,SKU_19,Sports,24.48,1,0,128
2025-11-14,SKU_19,Sports,60.84,1,0,118
2025-11-15,SKU_19,Sports,12.22,0,0,110
2025-11-16,SKU_19,Sports,50.42,0,0,96
2025-11-17,SKU_19,Sports,63.03,0,0,91
2025-11-18,SKU_19,Sports,93.43,0,0,90
2025-11-19,SKU_19,Sports,33.76,0,0,90
2025-11-20,SKU_19,Sports,40.7,0,0,99
2025-11-21,SKU_19,Sports,99.46,0,0,78
2025-11-22,SKU_19,Sports,83.03,0,0,84
2025-11-23,SKU_19,Sports,64.95,0,0,101
2025-11-24,SKU_19,Sports,75.64,0,0,82
2025-11-25,SKU_19,Sports,68.46,0,0,84
2025-11-26,SKU_19,Sports,84.65,0,0,80
2025-11-27,SKU_19,Sports,49.75,0,0,92
2025-11-28,SKU_19,Sports,70.0,0,0,79
2025-11-29,SKU_19,Sports,22.58,0,0,106
2025-11-30,SKU_19,Sports,61.43,0,0,102
2025-12-01,SKU_19,Sports,85.71,0,0,79
2025-12-02,SKU_19,Sports,72.06,0,0,78
2025-12-03,SKU_19,Sports,81.19,0,0,80
2025-12-04,SKU_19,Sports,99.92,0,0,76
2025-12-05,SKU_19,Sports,65.82,0,0,80
2025-12-06,SKU_19,Sports,30.24,0,0,111
2025-12-07,SKU_19,Sports,43.57,0,0,107
2025-12-08,SKU_19,Sports,85.41,0,0,79
2025-12-09,SKU_19,Sports,34.42,0,0,85
2025-12-10,SKU_19,Sports,14.79,0,0,109
2025-12-11,SKU_19,Sports,15.24,1,0,129
2025-12-12,SKU_19,Sports,19.62,0,0,95
2025-12-13,SKU_19,Sports,15.57,0,0,107
2025-12-14,SKU_19,Sports,49.49,0,0,96
2025-12-15,SKU_19,Sports,65.44,0,0,84
2025-12-16,SKU_19,Sports,67.05,0,0,84
2025-12-17,SKU_19,Sports,96.49,0,0,73
2025-12-18,SKU_19,Sports,42.89,1,0,120
2025-12-19,SKU_19,Sports,19.29,1,0,127
2025-12-20,SKU_19,Sports,11.68,0,0,107
2025-12-21,SKU_19,Sports,25.1,0,0,108
2025-12-22,SKU_19,Sports,47.6,0,0,96
2025-12-23,SKU_19,Sports,38.49,0,0,88
2025-12-24,SKU_19,Sports,17.29,0,0,106
2025-12-25,SKU_19,Sports,37.54,0,1,131
2025-12-26,SKU_19,Sports,91.47,0,0,82
2025-12-27,SKU_19,Sports,92.78,0,0,89
2025-12-28,SKU_19,Sports,74.19,0,0,98
2025-12-29,SKU_19,Sports,65.53,0,0,82
2025-12-30,SKU_19,Sports,21.55,0,0,99
2025-12-31,SKU_19,Sports,57.51,0,0,96
2024-01-01,SKU_20,Sports,30.15,0,1,97
2024-01-02,SKU_20,Sports,17.64,0,0,66
2024-01-03,SKU_20,Sports,65.06,0,0,57
2024-01-04,SKU_20,Sports,74.5,0,0,48
2024-01-05,SKU_20,Sports,57.09,0,0,59
2024-01-06,SKU_20,Sports,53.06,0,0,61
2024-01-07,SKU_20,Sports,32.26,0,0,73
2024-01-08,SKU_20,Sports,47.35,0,0,54
2024-01-09,SKU_20,Sports,73.03,0,0,50
2024-01-10,SKU_20,Sports,22.8,0,0,70
2024-01-11,SKU_20,Sports,64.24,0,0,56
2024-01-12,SKU_20,Sports,17.89,0,0,67
2024-01-13,SKU_20,Sports,35.3,0,0,74
2024-01-14,SKU_20,Sports,24.44,0,0,73
2024-01-15,SKU_20,Sports,29.2,0,0,64
2024-01-16,SKU_20,Sports,19.64,0,0,72
2024-01-17,SKU_20,Sports,52.52,0,0,65
2024-01-18,SKU_20,Sports,89.03,0,0,47
2024-01-19,SKU_20,Sports,11.41,0,0,68
2024-01-20,SKU_20,Sports,77.04,0,0,58
2024-01-21,SKU_20,Sports,32.5,0,0,73
2024-01-22,SKU_20,Sports,91.02,0,0,59
2024-01-23,SKU_20,Sports,83.57,0,0,53
2024-01-24,SKU_20,Sports,46.14,0,0,62
2024-01-25,SKU_20,Sports,84.94,0,0,51
2024-01-26,SKU_20,Sports,67.08,0,0,55
2024-01-27,SKU_20,Sports,76.19,0,0,64
2024-01-28,SKU_20,Sports,97.19,0,0,58
2024-01-29,SKU_20,Sports,85.58,0,0,49
2024-01-30,SKU_20,Sports,54.84,0,0,44
2024-01-31,SKU_20,Sports,87.28,0,0,51
2024-02-01,SKU_20,Sports,91.62,0,0,46
2024-02-02,SKU_20,Sports,89.9,0,0,47
2024-02-03,SKU_20,Sports,76.49,0,0,61
2024-02-04,SKU_20,Sports,39.98,0,0,66
2024-02-05,SKU_20,Sports,60.04,0,0,49
2024-02-06,SKU_20,Sports,22.25,0,0,61
2024-02-07,SKU_20,Sports,36.31,0,0,71
2024-02-08,SKU_20,Sports,30.3,0,0,64
2024-02-09,SKU_20,Sports,82.11,0,0,42
2024-02-10,SKU_20,Sports,32.38,0,0,84
2024-02-11,SKU_20,Sports,79.46,1,0,91
2024-02-12,SKU_20,Sports,84.4,0,0,50
2024-02-13,SKU_20,Sports,48.41,0,0,61
2024-02-14,SKU_20,Sports,47.52,0,0,60
2024-02-15,SKU_20,Sports,89.26,0,0,46
2024-02-16,SKU_20,Sports,68.82,1,0,84
2024-02-17,SKU_20,Sports,93.36,0,0,56
2024-02-18,SKU_20,Sports,82.22,0,0,52
2024-02-19,SKU_20,Sports,28.94,0,0,69
2024-02-20,SKU_20,Sports,68.95,0,0,61
2024-02-21,SKU_20,Sports,97.0,0,0,54
2024-02-22,SKU_20,Sports,69.74,1,0,87
2024-02-23,SKU_20,Sports,19.66,0,0,71
2024-02-24,SKU_20,Sports,26.04,0,0,75
2024-02-25,SKU_20,Sports,99.46,0,0,46
2024-02-26,SKU_20,Sports,53.17,0,0,66
2024-02-27,SKU_20,Sports,24.78,0,0,70
2024-02-28,SKU_20,Sports,63.25,0,0,63
2024-02-29,SKU_20,Sports,98.35,0,0,49
2024-03-01,SKU_20,Sports,72.22,0,0,48
2024-03-02,SKU_20,Sports,16.69,0,0,77
2024-03-03,SKU_20,Sports,60.39,0,0,68
2024-03-04,SKU_20,Sports,96.24,0,0,40
2024-03-05,SKU_20,Sports,78.9,0,0,54
2024-03-06,SKU_20,Sports,87.68,0,0,55
2024-03-07,SKU_20,Sports,86.3,0,0,53
2024-03-08,SKU_20,Sports,43.93,0,0,77
2024-03-09,SKU_20,Sports,13.82,1,0,106
2024-03-10,SKU_20,Sports,59.67,0,0,57
2024-03-11,SKU_20,Sports,68.18,0,0,57
2024-03-12,SKU_20,Sports,70.93,0,0,58
2024-03-13,SKU_20,Sports,74.44,0,0,47
2024-03-14,SKU_20,Sports,21.28,0,0,66
2024-03-15,SKU_20,Sports,15.64,0,0,75
2024-03-16,SKU_20,Sports,17.54,0,0,83
2024-03-17,SKU_20,Sports,41.56,0,0,72
2024-03-18,SKU_20,Sports,90.95,0,0,53
2024-03-19,SKU_20,Sports,37.64,0,0,61
2024-03-20,SKU_20,Sports,27.19,0,0,70
2024-03-21,SKU_20,Sports,65.81,0,0,64
2024-03-22,SKU_20,Sports,18.33,0,0,72
2024-03-23,SKU_20,Sports,84.08,1,0,80
2024-03-24,SKU_20,Sports,13.01,0,0,76
2024-03-25,SKU_20,Sports,67.61,0,0,54
2024-03-26,SKU_20,Sports,43.9,0,0,75
2024-03-27,SKU_20,Sports,73.48,0,0,50
2024-03-28,SKU_20,Sports,58.73,0,0,57
2024-03-29,SKU_20,Sports,57.84,1,0,77
2024-03-30,SKU_20,Sports,64.01,0,0,67
2024-03-31,SKU_20,Sports,61.91,0,0,62
2024-04-01,SKU_20,Sports,47.04,0,0,61
2024-04-02,SKU_20,Sports,45.16,1,0,80
2024-04-03,SKU_20,Sports,72.41,1,0,88
2024-04-04,SKU_20,Sports,80.64,0,0,56
2024-04-05,SKU_20,Sports,80.92,0,0,54
2024-04-06,SKU_20,Sports,79.71,0,0,69
2024-04-07,SKU_20,Sports,96.58,0,0,57
2024-04-08,SKU_20,Sports,76.21,0,0,50
2024-04-09,SKU_20,Sports,66.66,0,0,47
2024-04-10,SKU_20,Sports,70.56,0,0,56
2024-04-11,SKU_20,Sports,11.48,0,0,72
2024-04-12,SKU_20,Sports,61.36,0,0,57
2024-04-13,SKU_20,Sports,32.25,0,0,80
2024-04-14,SKU_20,Sports,23.14,0,0,74
2024-04-15,SKU_20,Sports,87.42,0,0,45
2024-04-16,SKU_20,Sports,29.39,0,0,72
2024-04-17,SKU_20,Sports,12.97,0,0,70
2024-04-18,SKU_20,Sports,13.61,0,0,62
2024-04-19,SKU_20,Sports,95.97,0,0,40
2024-04-20,SKU_20,Sports,85.25,1,0,78
2024-04-21,SKU_20,Sports,69.27,0,0,62
2024-04-22,SKU_20,Sports,18.86,0,0,72
2024-04-23,SKU_20,Sports,31.85,0,0,69
2024-04-24,SKU_20,Sports,47.5,0,0,62
2024-04-25,SKU_20,Sports,74.11,0,0,56
2024-04-26,SKU_20,Sports,65.53,0,0,67
2024-04-27,SKU_20,Sports,60.4,0,0,65
2024-04-28,SKU_20,Sports,97.32,0,0,58
2024-04-29,SKU_20,Sports,37.18,0,0,61
2024-04-30,SKU_20,Sports,83.9,0,0,44
2024-05-01,SKU_20,Sports,74.88,0,0,52
2024-05-02,SKU_20,Sports,84.49,0,0,53
2024-05-03,SKU_20,Sports,23.42,0,0,74
2024-05-04,SKU_20,Sports,30.06,0,0,78
2024-05-05,SKU_20,Sports,99.78,0,0,51
2024-05-06,SKU_20,Sports,98.5,0,0,41
2024-05-07,SKU_20,Sports,75.27,0,0,51
2024-05-08,SKU_20,Sports,36.56,0,0,65
2024-05-09,SKU_20,Sports,80.51,0,0,52
2024-05-10,SKU_20,Sports,44.42,0,0,59
2024-05-11,SKU_20,Sports,36.2,0,0,74
2024-05-12,SKU_20,Sports,85.22,0,0,53
2024-05-13,SKU_20,Sports,86.08,0,0,45
2024-05-14,SKU_20,Sports,44.65,0,0,56
2024-05-15,SKU_20,Sports,40.56,1,0,91
2024-05-16,SKU_20,Sports,77.01,1,0,85
2024-05-17,SKU_20,Sports,27.74,0,0,70
2024-05-18,SKU_20,Sports,55.48,0,0,72
2024-05-19,SKU_20,Sports,22.14,1,0,93
2024-05-20,SKU_20,Sports,67.07,0,0,55
2024-05-21,SKU_20,Sports,35.17,0,0,67
2024-05-22,SKU_20,Sports,25.22,1,0,90
2024-05-23,SKU_20,Sports,77.12,0,0,47
2024-05-24,SKU_20,Sports,70.77,0,0,51
2024-05-25,SKU_20,Sports,99.51,0,0,49
2024-05-26,SKU_20,Sports,77.05,0,0,57
2024-05-27,SKU_20,Sports,39.16,0,0,62
2024-05-28,SKU_20,Sports,66.73,0,0,53
2024-05-29,SKU_20,Sports,48.63,0,0,57
2024-05-30,SKU_20,Sports,55.35,0,0,58
2024-05-31,SKU_20,Sports,71.42,0,0,56
2024-06-01,SKU_20,Sports,97.21,1,0,84
2024-06-02,SKU_20,Sports,41.85,0,0,73
2024-06-03,SKU_20,Sports,80.96,0,0,51
2024-06-04,SKU_20,Sports,77.89,0,0,45
2024-06-05,SKU_20,Sports,42.48,0,0,54
2024-06-06,SKU_20,Sports,14.19,1,0,102
2024-06-07,SKU_20,Sports,95.5,0,0,44
2024-06-08,SKU_20,Sports,86.48,0,0,52
2024-06-09,SKU_20,Sports,51.65,0,0,67
2024-06-10,SKU_20,Sports,26.52,1,0,94
2024-06-11,SKU_20,Sports,15.56,0,0,72
2024-06-12,SKU_20,Sports,19.21,0,0,62
2024-06-13,SKU_20,Sports,24.61,0,0,72
2024-06-14,SKU_20,Sports,39.95,1,0,91
2024-06-15,SKU_20,Sports,94.7,0,0,59
2024-06-16,SKU_20,Sports,21.16,0,0,81
2024-06-17,SKU_20,Sports,60.55,0,0,54
2024-06-18,SKU_20,Sports,90.57,0,0,56
2024-06-19,SKU_20,Sports,36.54,1,0,99
2024-06-20,SKU_20,Sports,88.55,0,0,40
2024-06-21,SKU_20,Sports,18.26,0,0,64
2024-06-22,SKU_20,Sports,82.77,0,0,66
2024-06-23,SKU_20,Sports,45.43,0,0,79
2024-06-24,SKU_20,Sports,55.8,0,0,68
2024-06-25,SKU_20,Sports,15.56,0,0,77
2024-06-26,SKU_20,Sports,63.19,0,0,55
2024-06-27,SKU_20,Sports,86.12,0,0,50
2024-06-28,SKU_20,Sports,47.22,0,0,70
2024-06-29,SKU_20,Sports,12.67,0,0,92
2024-06-30,SKU_20,Sports,20.23,0,0,78
2024-07-01,SKU_20,Sports,45.11,0,0,60
2024-07-02,SKU_20,Sports,36.01,0,0,66
2024-07-03,SKU_20,Sports,46.69,0,0,59
2024-07-04,SKU_20,Sports,56.69,1,0,85
2024-07-05,SKU_20,Sports,58.51,0,0,63
2024-07-06,SKU_20,Sports,70.73,0,0,60
2024-07-07,SKU_20,Sports,74.72,0,0,55
2024-07-08,SKU_20,Sports,37.22,0,0,76
2024-07-09,SKU_20,Sports,49.19,0,0,66
2024-07-10,SKU_20,Sports,28.4,0,0,65
2024-07-11,SKU_20,Sports,17.41,0,0,62
2024-07-12,SKU_20,Sports,80.42,0,0,52
2024-07-13,SKU_20,Sports,68.59,0,0,66
2024-07-14,SKU_20,Sports,55.04,0,0,73
2024-07-15,SKU_20,Sports,91.07,0,0,52
2024-07-16,SKU_20,Sports,74.95,0,0,57
2024-07-17,SKU_20,Sports,76.58,0,0,55
2024-07-18,SKU_20,Sports,45.5,0,0,67
2024-07-19,SKU_20,Sports,69.26,0,0,64
2024-07-20,SKU_20,Sports,24.7,1,0,103
2024-07-21,SKU_20,Sports,67.05,1,0,92
2024-07-22,SKU_20,Sports,43.7,0,0,58
2024-07-23,SKU_20,Sports,11.49,0,0,66
